amount,balance,currency,hour,description,recentTxCount,isFraud
38.53,6934.9,EUR,16,transfer,1,0
76.84,3436.83,EUR,17,bills,1,0
260.77,6716.58,RON,18,payment,0,0
729.63,5621.29,RON,15,payment,1,0
219.0,2952.89,EUR,12,bills,2,0
477.19,5174.37,RON,17,bills,5,0
290.07,6263.76,RON,15,payment,2,0
80.04,5836.15,RON,16,subscription,1,0
72.35,2045.05,USD,15,shopping,3,0
0.7,5742.26,RON,7,shopping,3,0
341.72,4503.7,RON,18,payment,0,0
5125.41,1011.15,USD,1,unknown,9,1
613.49,3312.49,RON,15,transfer,2,0
325.03,735.66,RON,16,shopping,1,0
206.35,4586.2,USD,17,transfer,0,0
23.57,6858.98,RON,19,bills,1,0
19.71,4438.71,USD,10,transfer,3,0
139.25,5216.49,USD,20,bills,1,0
260.64,6907.17,RON,21,subscription,2,0
51.27,4942.04,RON,7,payment,2,0
5670.78,1401.84,USD,2,unknown,4,1
84.91,4564.37,RON,7,transfer,2,0
290.32,3489.0,RON,21,shopping,3,0
153.28,4530.93,EUR,9,payment,4,0
299.37,6597.86,RON,17,shopping,0,0
549.8,4196.06,EUR,17,subscription,1,0
280.01,6790.37,USD,6,subscription,4,0
163.65,5219.45,RON,15,shopping,1,0
63.35,5799.28,RON,7,bills,1,0
95.26,3920.72,EUR,7,payment,3,0
902.75,5836.9,RON,14,shopping,5,0
72.43,3022.69,RON,15,bills,1,0
60.2,4698.88,RON,21,payment,2,0
80.32,6081.68,EUR,8,transfer,5,0
50.37,5958.82,RON,8,transfer,1,0
226.87,5636.16,RON,20,payment,2,0
97.65,3979.37,USD,11,payment,1,0
76.79,7108.14,RON,9,shopping,2,0
176.57,4725.86,RON,10,subscription,2,0
127.25,8710.33,USD,9,transfer,2,0
44.07,5325.26,USD,18,transfer,1,0
258.86,7957.0,RON,13,transfer,5,0
61.46,4890.49,RON,14,transfer,1,0
226.79,5443.28,USD,19,subscription,2,0
1046.39,2462.42,RON,21,payment,1,0
239.14,4546.2,RON,6,subscription,2,0
353.14,7420.02,RON,11,subscription,3,0
159.5,5687.07,RON,17,payment,2,0
406.52,4726.85,USD,11,transfer,3,0
232.13,5251.3,RON,20,subscription,1,0
132.07,4063.02,RON,8,bills,3,0
32.18,2157.96,EUR,10,bills,3,0
4517.79,1477.85,EUR,0,unknown,5,1
13.35,5524.75,RON,11,subscription,2,0
217.04,3515.8,EUR,17,bills,2,0
120.55,4773.63,RON,21,bills,0,0
106.18,4376.68,RON,16,bills,3,0
529.11,5402.36,RON,14,payment,2,0
141.53,4070.43,RON,17,subscription,5,0
28.87,7191.46,RON,12,transfer,1,0
4947.25,2065.16,RON,4,urgent transfer,4,1
425.15,6759.84,RON,13,payment,1,0
186.62,4687.94,RON,7,bills,3,0
259.53,7226.56,EUR,6,shopping,1,0
177.37,6050.17,RON,18,payment,3,0
124.32,3482.8,RON,19,transfer,4,0
433.06,2697.85,RON,19,transfer,3,0
322.95,3761.23,RON,19,transfer,2,0
70.15,5057.79,RON,21,bills,2,0
314.38,6133.81,RON,13,bills,2,0
151.06,4586.02,RON,20,shopping,0,0
25.91,6511.38,RON,12,shopping,0,0
4836.75,2100.39,USD,1,unknown,5,1
223.51,4571.23,EUR,21,payment,1,0
9.77,7676.01,EUR,7,shopping,4,0
25.23,6653.7,EUR,16,bills,3,0
18.38,3767.26,EUR,16,transfer,1,0
143.73,1971.91,RON,18,payment,4,0
74.82,5540.74,RON,9,bills,2,0
330.37,4872.71,RON,16,subscription,2,0
53.79,5761.51,RON,16,subscription,1,0
25.91,8552.78,RON,16,bills,1,0
336.87,6898.09,RON,21,subscription,4,0
157.67,5603.19,RON,13,subscription,2,0
93.21,4217.67,EUR,7,subscription,1,0
217.86,3618.93,RON,14,bills,2,0
55.64,-757.52,RON,13,subscription,1,0
74.87,4592.05,RON,13,shopping,0,0
187.61,3668.5,USD,21,payment,1,0
882.35,5659.48,RON,21,transfer,1,0
132.13,7177.02,USD,9,payment,3,0
599.75,6559.75,RON,11,payment,2,0
143.14,5006.14,RON,7,payment,4,0
789.54,6598.84,EUR,15,shopping,1,0
65.49,6166.9,EUR,20,transfer,1,0
110.13,5411.54,RON,11,subscription,0,0
84.44,5650.02,RON,19,bills,1,0
14.91,5766.8,RON,6,bills,3,0
520.68,3608.32,USD,7,subscription,3,0
127.9,6442.18,RON,6,bills,1,0
364.32,5813.85,RON,20,transfer,1,0
281.16,5853.57,EUR,16,payment,1,0
57.48,5011.4,RON,9,transfer,2,0
319.86,4356.25,RON,17,shopping,1,0
42.91,4524.14,EUR,20,payment,1,0
279.24,4936.16,RON,12,shopping,2,0
118.23,6447.73,USD,10,shopping,0,0
134.0,5253.45,RON,15,bills,0,0
7.28,6074.58,EUR,11,payment,2,0
453.24,6758.17,RON,10,transfer,0,0
149.78,5610.14,RON,10,subscription,2,0
555.11,3932.05,RON,15,shopping,5,0
76.42,6008.99,RON,13,subscription,2,0
582.39,5876.3,EUR,13,bills,2,0
238.38,2910.34,RON,21,transfer,0,0
279.77,6074.64,RON,19,shopping,2,0
143.08,4714.56,EUR,14,bills,1,0
139.07,4977.32,RON,17,subscription,3,0
144.75,5087.1,RON,6,transfer,0,0
26.33,7085.94,RON,19,bills,2,0
132.22,5740.36,RON,20,bills,2,0
107.22,5908.57,EUR,19,payment,0,0
71.05,5477.41,RON,20,transfer,1,0
95.87,7792.53,EUR,12,shopping,6,0
290.13,5149.37,RON,17,bills,0,0
132.42,3880.19,RON,8,transfer,3,0
269.54,3672.78,RON,14,payment,2,0
182.05,6904.46,RON,15,bills,2,0
445.52,4969.28,EUR,18,bills,1,0
5869.11,2518.6,EUR,4,bonus,2,1
272.48,7320.94,EUR,18,shopping,1,0
79.26,6571.53,EUR,15,shopping,1,0
51.78,4576.95,RON,9,bills,1,0
42.86,5180.26,USD,15,subscription,1,0
214.21,4104.47,USD,17,bills,1,0
17.05,4826.29,EUR,13,transfer,2,0
461.08,2809.01,USD,16,transfer,0,0
90.06,4295.45,RON,10,bills,2,0
155.26,3909.03,EUR,12,subscription,3,0
565.58,6991.87,RON,16,bills,7,0
351.97,6579.99,RON,20,transfer,2,0
5731.12,500.76,RON,4,bonus,6,1
243.05,7416.51,RON,18,shopping,2,0
118.04,6447.72,RON,9,bills,1,0
19.76,6881.7,RON,19,payment,2,0
416.68,5231.61,RON,17,transfer,2,0
603.76,4516.15,EUR,6,subscription,0,0
36.45,5643.79,RON,6,shopping,2,0
385.96,3826.44,RON,21,transfer,2,0
222.64,2079.03,RON,10,transfer,2,0
38.19,5350.97,RON,11,bills,1,0
47.22,5826.74,RON,9,payment,2,0
103.92,5924.66,RON,12,payment,2,0
125.95,3861.16,RON,21,bills,0,0
467.51,4825.02,RON,16,shopping,1,0
5758.53,2269.89,EUR,4,unknown,6,1
184.24,5358.12,EUR,10,transfer,2,0
6359.58,2966.09,USD,3,urgent transfer,2,1
64.97,1585.76,RON,7,subscription,0,0
6.55,2781.43,USD,11,transfer,5,0
56.41,4504.45,RON,16,payment,5,0
213.29,5290.77,RON,19,bills,4,0
142.4,4016.87,RON,17,subscription,5,0
257.86,3499.25,EUR,8,bills,1,0
205.03,6355.23,RON,10,subscription,5,0
302.61,4431.61,RON,12,transfer,0,0
423.96,2733.87,USD,14,shopping,1,0
346.2,4706.13,RON,8,bills,1,0
112.45,2766.29,RON,10,shopping,0,0
41.42,4763.71,RON,6,shopping,1,0
274.55,4965.63,EUR,13,payment,3,0
312.92,5976.89,RON,18,transfer,4,0
342.32,4387.17,RON,14,payment,4,0
58.11,5519.17,RON,19,transfer,4,0
461.01,3453.55,RON,10,shopping,2,0
331.03,3863.99,EUR,8,payment,3,0
167.22,1746.07,RON,19,shopping,3,0
175.48,6387.05,RON,7,payment,2,0
57.49,2527.57,RON,8,bills,1,0
7.74,4715.2,EUR,8,payment,4,0
107.22,5477.92,RON,17,payment,1,0
239.28,5848.5,RON,16,bills,3,0
468.36,6124.65,RON,20,payment,1,0
256.06,6166.85,RON,20,payment,2,0
162.63,7921.23,RON,6,payment,2,0
181.25,3370.08,RON,13,bills,1,0
28.58,3494.7,RON,18,transfer,1,0
484.02,7874.89,USD,11,subscription,0,0
142.42,4117.06,RON,19,payment,2,0
112.64,4778.82,RON,7,bills,3,0
123.01,2577.18,RON,10,shopping,2,0
169.23,5853.33,USD,12,subscription,4,0
4174.52,2040.54,EUR,4,bonus,9,1
572.95,7464.72,EUR,10,transfer,2,0
666.28,5949.96,USD,14,shopping,1,0
92.93,4424.9,RON,20,bills,2,0
88.22,8005.42,USD,11,bills,6,0
42.08,6768.34,RON,15,subscription,3,0
92.91,6579.14,RON,15,subscription,1,0
307.15,5640.57,EUR,20,subscription,2,0
564.73,3635.65,USD,14,transfer,1,0
56.57,3733.22,RON,17,bills,0,0
3593.42,2899.55,USD,4,lottery,5,1
666.21,5197.22,USD,11,subscription,1,0
373.0,3347.44,RON,15,payment,1,0
27.14,6149.9,RON,17,bills,3,0
76.08,3813.05,RON,20,bills,3,0
42.91,5229.61,RON,7,payment,0,0
38.38,5313.69,RON,21,bills,3,0
10.87,2868.01,RON,14,subscription,1,0
132.62,4748.61,USD,14,payment,4,0
15.88,2744.15,RON,6,shopping,1,0
227.87,3922.07,RON,6,payment,0,0
152.73,6667.63,RON,21,transfer,1,0
106.54,2922.44,EUR,13,shopping,1,0
198.73,4776.62,RON,8,shopping,2,0
276.87,6113.78,RON,7,transfer,4,0
74.86,5564.37,USD,9,subscription,2,0
359.83,5385.68,RON,7,transfer,0,0
6625.5,1708.95,USD,3,lottery,4,1
66.37,4356.1,USD,13,bills,3,0
203.73,4895.83,EUR,6,bills,1,0
38.59,4957.0,EUR,14,bills,2,0
119.17,5469.76,RON,20,payment,2,0
840.77,4923.19,RON,21,bills,2,0
126.4,5676.34,RON,11,payment,3,0
4.0,5977.75,RON,20,subscription,3,0
53.32,6071.17,RON,11,bills,0,0
305.63,7737.62,RON,15,bills,1,0
351.91,5794.28,RON,15,subscription,3,0
21.84,5575.9,RON,9,shopping,2,0
89.39,4432.63,EUR,10,bills,4,0
29.7,3916.69,RON,20,transfer,4,0
153.5,6479.15,RON,19,bills,4,0
342.93,5463.63,RON,10,bills,1,0
160.57,5879.98,RON,8,subscription,0,0
85.19,7613.15,EUR,13,payment,1,0
385.66,4754.13,USD,11,subscription,2,0
4882.12,2001.58,RON,1,bonus,2,1
72.47,4722.17,USD,11,bills,2,0
107.72,2971.48,EUR,7,shopping,1,0
5813.76,190.48,EUR,3,unknown,4,1
97.43,4514.41,RON,9,bills,1,0
324.65,4571.64,USD,18,subscription,2,0
93.31,6083.61,EUR,15,transfer,3,0
219.05,7166.33,RON,11,payment,3,0
332.88,6672.15,RON,6,bills,1,0
163.73,6343.55,RON,7,bills,2,0
163.35,3890.58,RON,16,payment,2,0
22.7,6503.68,RON,15,transfer,2,0
129.82,4438.35,USD,18,payment,1,0
70.29,6288.16,RON,17,shopping,2,0
50.37,7090.66,RON,12,subscription,2,0
76.34,1467.83,RON,15,transfer,2,0
56.46,7685.23,USD,21,bills,1,0
2.92,4358.54,RON,21,bills,4,0
9.46,3342.37,RON,16,subscription,1,0
6469.44,3189.85,USD,2,unknown,8,1
210.01,7460.74,RON,16,subscription,3,0
46.38,6069.69,RON,11,payment,4,0
5113.98,1771.18,EUR,2,unknown,9,1
104.08,7657.72,EUR,20,shopping,2,0
79.3,6325.72,EUR,17,subscription,1,0
235.97,5971.43,RON,9,subscription,2,0
913.71,3741.36,USD,19,bills,1,0
193.29,4179.12,RON,8,bills,2,0
187.66,5340.79,RON,11,shopping,2,0
1.17,3370.3,USD,17,transfer,3,0
4507.51,1345.02,USD,3,urgent transfer,5,1
194.51,6174.49,RON,16,subscription,0,0
103.65,4388.26,EUR,19,bills,1,0
179.42,5369.17,RON,20,payment,1,0
79.68,3081.26,RON,13,bills,2,0
84.03,4148.46,EUR,18,subscription,0,0
28.51,5670.08,RON,15,shopping,2,0
74.19,3634.58,RON,11,bills,1,0
5812.65,-965.86,EUR,2,bonus,9,1
13.85,5152.43,RON,19,shopping,4,0
78.11,6131.03,RON,19,payment,1,0
58.15,5789.6,EUR,15,transfer,2,0
54.53,8131.95,RON,12,transfer,6,0
11.1,4275.85,RON,11,payment,1,0
1.45,5053.64,RON,7,shopping,1,0
177.68,4056.0,RON,12,transfer,1,0
477.37,5610.83,RON,9,bills,2,0
60.86,3921.89,EUR,12,bills,1,0
252.16,4586.77,RON,12,transfer,4,0
21.93,6521.66,RON,11,transfer,2,0
159.35,6053.48,USD,13,bills,2,0
422.54,5272.05,RON,10,bills,0,0
6159.53,1105.3,USD,2,lottery,3,1
50.48,4186.64,RON,18,bills,0,0
4.6,6014.17,RON,7,bills,2,0
74.05,3400.71,RON,13,subscription,2,0
464.86,2978.62,RON,10,subscription,4,0
210.48,3211.63,EUR,7,bills,2,0
7.35,4923.13,RON,8,subscription,2,0
260.7,5561.0,USD,17,shopping,2,0
5061.71,2533.98,USD,3,crypto,11,1
271.46,4802.05,RON,10,transfer,2,0
44.2,3309.44,RON,16,transfer,2,0
369.39,2926.81,RON,9,bills,2,0
107.64,2995.1,RON,15,subscription,2,0
27.4,4215.64,RON,20,transfer,2,0
182.22,4525.06,EUR,7,payment,1,0
97.79,5805.66,RON,9,bills,2,0
320.24,7228.09,RON,13,subscription,2,0
86.98,7576.15,RON,17,subscription,3,0
4164.79,2539.02,USD,1,crypto,6,1
278.81,1369.25,RON,13,transfer,2,0
85.72,6477.74,RON,15,transfer,5,0
361.1,2913.07,EUR,15,shopping,3,0
112.48,4287.4,EUR,17,bills,2,0
313.19,6790.78,RON,12,subscription,2,0
140.68,4283.14,RON,14,bills,0,0
501.77,4608.09,EUR,7,subscription,0,0
6264.96,1708.99,USD,0,lottery,9,1
453.1,3817.34,RON,7,payment,4,0
102.53,7027.82,EUR,18,bills,3,0
436.03,4272.74,RON,12,shopping,2,0
119.53,5737.63,RON,6,bills,4,0
207.04,3212.97,RON,11,payment,2,0
456.88,6599.57,USD,20,transfer,4,0
554.11,4989.03,RON,15,subscription,2,0
364.41,5499.8,RON,6,subscription,1,0
36.06,4207.34,RON,12,payment,1,0
2.95,3763.17,EUR,6,bills,0,0
222.97,5464.59,RON,7,payment,2,0
312.74,3995.94,RON,17,transfer,1,0
5304.99,1945.97,EUR,2,unknown,4,1
13.36,4645.71,USD,9,payment,5,0
150.24,6432.07,RON,15,transfer,3,0
2.47,6666.96,RON,10,payment,2,0
60.15,7316.29,EUR,6,shopping,2,0
6.45,4496.89,RON,9,transfer,1,0
405.3,5892.75,RON,15,subscription,1,0
76.89,7074.19,EUR,6,shopping,2,0
389.38,6581.2,RON,7,transfer,4,0
364.77,4898.84,RON,18,transfer,1,0
93.19,5560.26,EUR,20,subscription,3,0
64.92,5990.52,USD,19,bills,3,0
499.36,5505.05,USD,20,transfer,0,0
115.28,4182.44,RON,16,payment,5,0
102.69,6831.73,RON,6,transfer,4,0
99.56,3890.92,USD,6,transfer,0,0
17.29,1469.4,USD,15,transfer,4,0
1.98,3663.78,RON,16,shopping,3,0
29.53,4612.47,USD,14,shopping,1,0
570.83,3754.7,EUR,9,shopping,3,0
41.5,7112.6,RON,15,bills,3,0
470.84,2798.0,RON,8,transfer,4,0
172.83,6499.07,EUR,10,transfer,2,0
7.92,3723.13,EUR,12,subscription,1,0
135.57,5429.8,RON,19,bills,4,0
251.07,4562.57,RON,7,shopping,2,0
736.6,4249.58,RON,6,shopping,1,0
45.72,2800.17,USD,9,payment,3,0
63.32,4861.34,EUR,16,shopping,2,0
39.24,8203.62,RON,20,payment,2,0
100.03,4428.3,RON,20,transfer,4,0
49.99,3399.81,EUR,17,subscription,4,0
700.44,5657.35,USD,11,payment,2,0
1282.88,4972.43,RON,20,shopping,0,0
201.79,4952.84,EUR,8,bills,3,0
316.07,8313.55,RON,8,subscription,2,0
323.56,5337.67,RON,7,transfer,2,0
281.8,4293.93,EUR,12,subscription,0,0
139.53,4756.76,RON,11,shopping,4,0
344.26,4909.71,RON,11,shopping,0,0
5367.83,3339.14,EUR,4,crypto,3,1
5976.2,2139.3,EUR,2,urgent transfer,4,1
109.08,4612.6,RON,18,payment,1,0
91.74,2996.31,RON,17,bills,1,0
148.14,5858.49,EUR,6,transfer,1,0
354.51,5754.07,RON,7,subscription,2,0
253.71,3933.51,RON,18,shopping,3,0
53.79,7325.69,RON,16,bills,0,0
95.39,6117.98,USD,15,shopping,2,0
36.79,5044.1,RON,15,shopping,6,0
325.88,5822.82,RON,7,subscription,2,0
21.81,6292.75,RON,20,payment,1,0
291.32,3907.97,RON,14,shopping,0,0
261.79,5449.22,RON,7,subscription,1,0
106.63,3897.08,RON,21,bills,0,0
9.77,6591.56,RON,18,transfer,2,0
194.17,4736.8,USD,17,payment,1,0
396.59,6860.57,RON,15,shopping,3,0
9.25,3619.92,RON,6,subscription,2,0
170.95,5788.99,RON,18,payment,4,0
0.77,5991.51,RON,14,transfer,4,0
58.66,4056.01,RON,7,payment,1,0
95.71,6136.04,RON,20,payment,1,0
203.23,3016.29,RON,9,payment,4,0
292.89,5330.14,RON,7,transfer,3,0
122.7,7139.33,EUR,16,transfer,1,0
49.05,4329.45,RON,11,shopping,1,0
5107.59,3147.73,EUR,3,crypto,5,1
30.11,4792.62,EUR,6,subscription,1,0
520.17,6316.52,RON,11,payment,1,0
218.96,6402.66,EUR,15,bills,0,0
116.05,4193.91,RON,12,shopping,3,0
3510.5,1026.54,EUR,2,unknown,5,1
43.72,6683.67,RON,19,subscription,3,0
214.03,4676.78,RON,7,transfer,3,0
12.68,4691.4,RON,21,payment,0,0
29.73,7458.44,RON,10,transfer,2,0
81.03,3960.64,RON,20,bills,1,0
92.77,5093.97,RON,19,subscription,1,0
24.47,4683.91,RON,11,payment,3,0
40.15,3137.87,RON,12,transfer,1,0
5472.63,1714.79,EUR,0,unknown,6,1
1.34,3653.84,RON,19,shopping,1,0
155.05,2773.82,RON,17,shopping,0,0
130.41,5561.13,EUR,8,bills,3,0
92.66,5552.35,RON,17,payment,3,0
170.47,3846.32,EUR,19,subscription,3,0
273.65,4649.42,RON,11,shopping,5,0
129.04,4822.44,RON,6,transfer,4,0
611.81,6175.5,RON,16,shopping,2,0
107.2,5818.23,RON,17,transfer,1,0
152.76,6101.49,RON,7,payment,1,0
55.18,4744.92,RON,19,shopping,2,0
33.74,5803.64,EUR,19,shopping,2,0
575.46,4179.51,RON,20,shopping,4,0
186.26,5445.0,EUR,12,shopping,4,0
6.39,4984.38,EUR,7,transfer,3,0
60.04,7227.15,RON,17,transfer,1,0
15.99,7744.84,RON,16,payment,4,0
164.99,5264.04,RON,13,bills,2,0
98.93,5195.08,RON,6,transfer,1,0
17.84,5016.4,RON,10,shopping,1,0
4126.81,2391.57,RON,3,urgent transfer,3,1
197.75,3668.98,RON,18,transfer,1,0
757.9,2448.18,RON,10,subscription,1,0
127.15,3444.49,EUR,8,shopping,1,0
311.74,7867.81,RON,19,subscription,1,0
69.68,1598.06,RON,15,bills,1,0
173.87,3628.12,RON,11,subscription,1,0
587.45,5759.53,RON,21,payment,1,0
1.85,4648.26,RON,6,transfer,3,0
242.38,6161.68,RON,9,bills,2,0
313.39,3431.29,RON,20,shopping,2,0
16.1,3857.51,EUR,9,shopping,2,0
147.76,4697.88,EUR,15,payment,1,0
120.59,5237.08,RON,17,subscription,0,0
243.65,6055.33,EUR,12,transfer,1,0
23.56,4038.59,RON,7,transfer,0,0
48.91,4568.32,RON,21,payment,1,0
277.96,503.58,RON,9,payment,3,0
161.34,3951.88,EUR,9,transfer,3,0
10.46,7450.42,RON,7,shopping,4,0
459.83,4355.68,EUR,6,shopping,1,0
141.09,2387.75,EUR,14,shopping,3,0
15.38,4498.19,EUR,14,shopping,1,0
46.7,3538.99,RON,18,payment,2,0
377.73,4433.55,EUR,12,shopping,2,0
407.15,3721.08,EUR,13,shopping,3,0
286.87,3291.54,RON,12,payment,1,0
163.14,5768.24,RON,20,subscription,2,0
240.05,3868.6,RON,15,transfer,0,0
117.34,3584.44,RON,8,subscription,1,0
0.3,6851.91,RON,6,transfer,0,0
232.67,7070.47,RON,19,transfer,2,0
201.45,5615.81,EUR,8,shopping,3,0
190.28,2169.18,RON,8,payment,4,0
826.18,2705.73,USD,11,subscription,2,0
109.24,9052.19,RON,18,payment,3,0
12.54,6390.01,RON,7,transfer,2,0
25.9,3376.71,EUR,16,shopping,1,0
6.73,4871.36,USD,7,shopping,0,0
92.31,8633.27,RON,11,transfer,2,0
169.37,4884.79,RON,10,bills,2,0
95.8,3023.0,RON,18,transfer,5,0
206.75,7902.9,EUR,10,bills,1,0
25.59,6102.91,RON,7,bills,5,0
90.59,4662.56,RON,10,transfer,1,0
11.44,8302.96,EUR,19,transfer,1,0
3.26,4358.21,RON,16,shopping,0,0
214.83,4677.37,RON,6,payment,2,0
52.34,4462.97,RON,15,shopping,0,0
93.7,3954.27,EUR,14,subscription,1,0
159.09,4315.23,RON,18,shopping,3,0
92.13,5479.2,EUR,11,transfer,1,0
144.72,4576.76,RON,21,payment,0,0
234.69,5520.58,RON,17,shopping,1,0
89.24,2250.62,RON,17,subscription,2,0
233.73,5686.51,RON,9,payment,3,0
200.48,6307.58,EUR,13,shopping,3,0
52.66,4195.49,RON,13,subscription,1,0
244.13,6265.92,RON,9,shopping,0,0
25.67,7572.07,RON,10,shopping,1,0
153.95,4626.96,RON,14,payment,2,0
55.55,2444.44,RON,15,transfer,2,0
208.41,4168.43,RON,13,payment,1,0
2.14,7116.83,RON,16,transfer,6,0
251.17,3858.79,RON,10,subscription,6,0
208.08,6159.02,USD,18,shopping,1,0
31.27,5446.39,EUR,13,shopping,0,0
41.8,2988.58,USD,9,transfer,1,0
311.16,6315.54,USD,15,subscription,1,0
11.92,7402.76,RON,18,subscription,2,0
31.92,5093.23,RON,6,shopping,2,0
345.41,3154.13,RON,16,payment,4,0
35.74,6130.58,USD,16,shopping,2,0
94.56,8145.94,RON,7,subscription,1,0
39.45,7422.22,RON,8,payment,0,0
44.05,4705.0,EUR,16,payment,1,0
283.48,5649.86,RON,21,bills,1,0
119.35,4275.02,RON,8,subscription,7,0
29.6,6180.4,RON,10,shopping,5,0
224.93,5896.96,USD,6,payment,3,0
633.74,4198.68,RON,6,shopping,3,0
267.75,4811.49,RON,16,transfer,3,0
164.82,4087.65,EUR,7,payment,2,0
93.7,7076.42,RON,17,transfer,3,0
161.98,7671.7,RON,20,transfer,2,0
34.58,4725.06,RON,18,transfer,1,0
255.93,5890.79,USD,12,transfer,4,0
220.16,4533.05,RON,12,transfer,1,0
280.44,5317.6,USD,16,payment,3,0
31.03,5485.66,RON,18,shopping,7,0
213.99,5182.86,RON,19,shopping,3,0
165.06,3580.37,RON,16,transfer,1,0
193.26,4691.23,RON,10,shopping,2,0
4295.1,846.94,USD,0,crypto,9,1
121.12,4005.81,RON,6,payment,4,0
146.27,3152.41,EUR,19,subscription,2,0
97.05,7642.23,RON,13,transfer,4,0
477.72,3945.44,RON,19,shopping,2,0
239.47,3309.53,RON,21,transfer,4,0
132.18,6259.52,RON,20,payment,4,0
5533.74,2491.3,USD,2,crypto,3,1
86.52,7184.93,RON,19,transfer,2,0
5673.18,1633.42,USD,4,bonus,5,1
213.3,4738.66,RON,17,payment,3,0
225.28,4455.81,RON,19,payment,2,0
74.49,3727.11,RON,20,shopping,0,0
435.72,4718.15,RON,19,transfer,4,0
409.6,3942.99,RON,18,shopping,0,0
14.61,2972.41,USD,6,bills,5,0
625.64,7245.04,EUR,14,payment,2,0
223.16,6929.26,RON,6,subscription,1,0
17.4,4843.68,RON,19,payment,0,0
577.5,3919.06,RON,16,transfer,0,0
125.83,4873.51,EUR,16,payment,2,0
69.32,6269.43,RON,10,bills,1,0
298.36,5310.21,RON,18,payment,3,0
141.75,4709.0,USD,19,bills,2,0
62.46,3556.8,RON,14,transfer,2,0
478.2,5806.96,RON,20,bills,1,0
148.02,6481.66,RON,7,subscription,2,0
31.3,6685.22,EUR,6,subscription,3,0
22.2,7499.03,RON,6,transfer,0,0
375.91,5408.29,EUR,18,payment,2,0
89.76,3706.05,EUR,20,bills,1,0
3.96,3331.77,RON,13,payment,2,0
14.35,5213.84,RON,9,transfer,1,0
493.81,5176.99,RON,7,shopping,0,0
206.01,3332.63,RON,10,payment,1,0
37.82,4159.63,EUR,8,subscription,3,0
49.81,4419.68,RON,7,payment,3,0
57.03,5031.09,RON,16,payment,3,0
4166.59,4265.64,RON,4,bonus,9,1
204.96,4516.72,RON,18,subscription,3,0
233.15,4921.92,RON,15,payment,4,0
140.71,5914.27,EUR,21,shopping,2,0
39.94,5047.92,RON,13,subscription,2,0
32.75,6144.9,EUR,20,subscription,5,0
272.92,5407.92,EUR,20,shopping,2,0
94.1,6961.54,RON,14,payment,2,0
75.48,7246.91,RON,11,shopping,2,0
78.17,3315.04,USD,9,bills,5,0
72.83,4826.24,RON,13,subscription,2,0
75.24,5814.3,USD,21,transfer,2,0
370.94,4693.17,RON,15,bills,3,0
267.82,4932.5,RON,13,subscription,4,0
139.26,7563.84,RON,6,subscription,1,0
152.47,4616.16,RON,16,subscription,4,0
12.25,3924.16,RON,6,payment,2,0
69.57,6743.79,RON,17,bills,1,0
5304.02,1654.23,EUR,3,urgent transfer,4,1
200.71,6939.85,RON,21,shopping,1,0
234.26,6697.64,RON,8,subscription,2,0
259.28,4510.8,RON,7,transfer,0,0
267.1,3833.07,RON,12,shopping,4,0
13.35,2558.03,EUR,7,payment,4,0
5039.21,1592.7,RON,3,bonus,6,1
296.38,4568.57,RON,16,shopping,4,0
18.7,4899.13,RON,12,transfer,1,0
248.62,5293.21,EUR,9,payment,1,0
8.71,8000.85,RON,13,payment,1,0
62.0,4047.72,RON,14,transfer,1,0
102.45,2117.25,RON,9,subscription,2,0
69.92,6058.29,RON,13,shopping,4,0
434.44,4096.31,RON,14,transfer,3,0
113.72,5488.61,RON,6,bills,0,0
191.61,4991.79,RON,7,transfer,3,0
12.0,8768.64,RON,6,shopping,2,0
72.36,6200.67,USD,8,shopping,4,0
13.39,3074.45,RON,12,shopping,2,0
83.89,3594.89,USD,20,bills,3,0
118.09,5211.33,EUR,21,payment,1,0
326.18,4827.89,RON,13,transfer,5,0
31.68,1524.43,RON,10,subscription,1,0
1.94,5471.17,RON,19,bills,3,0
1.31,5630.03,RON,8,payment,4,0
4389.09,979.19,EUR,2,bonus,5,1
97.31,6943.48,RON,7,transfer,1,0
92.31,3945.95,RON,20,shopping,3,0
236.12,1843.77,RON,16,bills,2,0
59.55,2879.38,RON,11,shopping,0,0
137.12,4148.52,RON,8,subscription,2,0
160.96,4292.21,RON,18,shopping,2,0
82.3,4939.22,RON,12,subscription,2,0
421.56,4736.18,RON,13,shopping,0,0
148.47,4297.77,EUR,20,transfer,2,0
4780.89,2871.35,USD,2,urgent transfer,3,1
78.81,4273.39,RON,21,bills,0,0
150.57,5778.45,EUR,18,subscription,4,0
55.71,5706.46,RON,15,payment,2,0
177.17,6600.83,RON,10,transfer,0,0
61.18,5161.72,EUR,20,transfer,2,0
154.67,8130.73,RON,10,subscription,3,0
700.59,4269.41,RON,7,shopping,4,0
29.62,5462.3,RON,21,transfer,5,0
89.04,5490.89,RON,15,transfer,1,0
169.1,4588.59,RON,6,payment,3,0
78.5,3282.11,RON,11,subscription,1,0
51.15,3848.34,RON,9,shopping,0,0
1123.85,5852.22,RON,6,subscription,2,0
447.51,6165.67,EUR,15,subscription,4,0
363.84,5435.98,RON,16,transfer,0,0
309.99,5108.19,EUR,8,transfer,1,0
37.82,7984.98,RON,6,transfer,1,0
82.9,5042.38,RON,16,bills,4,0
422.51,4234.98,RON,12,payment,1,0
124.95,5892.44,RON,13,payment,3,0
